"Point","elevation","Slope","Profile Curvature","Plan Curvature","Total Curvature","General Curvature","Topographic Wetness Index_USGS","Topographic Position Index","Flow Accumulation_USGS","Stream Power Index","MRVBF","MRRTF","Direct Insolation","Diffuse Insolation","Vertical Distance to Channel Network","Overland Flow Distance","Horizontal Overland Flow Distance","Vertical Overland Flow Distance","NDVI_sept_2022","coastal_blue","blue","green_i","green","yellow","red","rededge","nir","BI_rgb_mean","BI_rgb_root","NR","NG","NB","RI","RGRI","IOI_RB","VARI","NDRE","RE_NIR","RB_norm","CB_ratio","YR_norm","GI_G_norm"
"44",99.6078109741211,1.48515284061432,-0.00200759735889733,-0.146233886480331,0.000206177879590541,-0.00953000690788031,11.2567825317383,-0.217191323637962,169.972534179688,-231.186096191406,2.40104556083679,0.810185074806213,2.01566004753113,0.769800961017609,0.0174760054796934,327.473449707031,327.433288574219,2.70073914527893,0.7607421875,884.187805175781,1013.55804443359,1380.365234375,1510.6572265625,1693.08935546875,1881.5,2135.93676757812,2965.283203125,0.146857172250748,0.15110071003437,0.427056968212128,0.342884242534637,0.23005422949791,0.109323255717754,1.24547612667084,1.85631346702576,-0.155907407402992,0.162577733397484,0.720312178134918,0.299800187349319,0.872351706027985,-0.0527081862092018,-0.0450676344335079
"46",102.886360168457,6.72241592407227,-0.00207345467060804,-0.0116190630942583,0.000966508057899773,-0.00472093373537064,9.84810447692871,-0.034023754298687,388.446533203125,-661.231811523438,0.484253793954849,0.17395681142807,2.16558861732483,0.766951501369476,3.63575601577759,299.79736328125,299.677856445312,6.95001173019409,0.726945400238037,662.127868652344,699.59228515625,927.139465332031,1103.65698242188,1450.76403808594,1633.42907714844,1811.8408203125,2723.26025390625,0.114555947482586,0.120769456028938,0.475290209054947,0.321138739585876,0.20356522500515,0.193552613258362,1.48000180721283,2.334796667099,-0.260010361671448,0.200969591736794,0.665318012237549,0.400267571210861,0.946434676647186,-0.0592260099947453,-0.0869199112057686
"49",104.058235168457,1.43940949440002,-0.00511553883552551,0.312193214893341,0.000774348736740649,0.0105824740603566,8.7088565826416,0.783927142620087,4.57620906829834,1.76540529727936,1.03470706939697,3.9316508769989,1.98330950737,0.769501984119415,10.9845123291016,355.947540283203,355.686004638672,7.22263097763062,0.747082352638245,684.172302246094,775.528869628906,1004.55255126953,1237.26538085938,1449.88745117188,1679.63317871094,1907.45263671875,2735.7021484375,0.123080916702747,0.128496930003166,0.454883426427841,0.335080027580261,0.210031121969223,0.151656374335289,1.3575257062912,2.16576266288757,-0.206580743193626,0.178380385041237,0.697241723537445,0.368244796991348,0.882189571857452,-0.0734122022986412,-0.10380494594574
"53",101.699829101562,2.37527108192444,-0.000568796531297266,0.0686739608645439,0.00011529653420439,0.00456964317709208,8.29664039611816,-0.128255039453506,55.0377197265625,131.673110961914,1.0877240896225,0.834707200527191,2.11316847801208,0.769469380378723,0.449781894683838,462.862243652344,462.794738769531,4.7927565574646,0.651572585105896,694.27587890625,755.645629882812,980.412780761719,1143.541015625,1353.75134277344,1547.27307128906,1713.1640625,2459.14306640625,0.114881992340088,0.119341813027859,0.448943048715591,0.33179971575737,0.219251438975334,0.150040298700333,1.35304248332977,2.0475902557373,-0.208627820014954,0.178792491555214,0.696648001670837,0.34374812245369,0.918772876262665,-0.0667078346014023,-0.0768036767840385
"54",103.457870483398,3.69854044914246,0.00487222522497177,-0.0218652449548244,0.000256781495409086,0.00639629689976573,11.1302938461304,-0.0673434138298035,4.60052013397217,-1.11770880222321,0.553346276283264,0.680043339729309,2.10487246513367,0.768863677978516,0.448891162872314,8.94873428344727,8.92867565155029,0.538383781909943,0.789800643920898,663.524841308594,741.654602050781,1007.66522216797,1159.32543945312,1425.04260253906,1680.37658691406,1828.26843261719,2647.39624023438,0.119378551840782,0.125402718782425,0.469198524951935,0.323709458112717,0.207086458802223,0.183487325906754,1.44943082332611,2.26568269729614,-0.248349323868752,0.183017730712891,0.690588533878326,0.387574732303619,0.89464271068573,-0.0822217985987663,-0.0699862316250801
"55",105.183296203613,1.2883574962616,0.00101607863325626,0.368892997503281,0.000351936148945242,0.0168635956943035,9.99530792236328,0.28762498497963,3.53397631645203,59.9490737915039,2.54833483695984,2.77833271026611,2.03537225723267,0.769469559192657,5.75477695465088,445.746673583984,445.604553222656,9.23884868621826,0.851280570030212,668.45654296875,800.211791992188,1029.56311035156,1201.71069335938,1525.8427734375,1670.13732910156,1895.65673828125,2794.70336914062,0.122401997447014,0.12745988368988,0.454820543527603,0.327256143093109,0.217917859554291,0.163109257817268,1.38978826999664,2.08709311485291,-0.226113229990005,0.191679254174232,0.678300976753235,0.352145373821259,0.835339069366455,-0.0451486222445965,-0.0771518126130104
"56",104.887893676758,1.84304630756378,0.00109122483991086,0.0587254986166954,0.000502074602991343,0.00179291435051709,10.6751689910889,0.18959379196167,44.992115020752,109.427047729492,2.01301097869873,1.56040382385254,1.90178442001343,0.769366204738617,5.78998184204102,231.867416381836,231.856857299805,1.01149678230286,0.84911322593689,605.096801757812,732.935546875,975.380126953125,1150.19580078125,1485.95068359375,1664.97424316406,1811.49450683594,2703.017578125,0.118270188570023,0.124261610209942,0.469254583120346,0.324169993400574,0.206569790840149,0.182858094573021,1.44754469394684,2.27162075042725,-0.247222855687141,0.197478950023651,0.670172393321991,0.38868635892868,0.825568556785583,-0.0568160116672516,-0.082243524491787
"57",103.837516784668,1.49176251888275,0.00160916266031563,-0.212758645415306,0.000542214489541948,-0.0034973465371877,14.6805095672607,-0.102982565760612,8784.1337890625,1589.15869140625,4.77558040618896,0.438171148300171,2.04974484443665,0.769519567489624,0.26022082567215,3.69598388671875,3.69592308998108,0.00728888250887394,0.841983914375305,700.201721191406,777.877624511719,1031.24365234375,1156.01171875,1336.8818359375,1523.17407226562,1739.31811523438,2614.02172851562,0.115235447883606,0.119184955954552,0.440595120191574,0.334389299154282,0.225009799003601,0.137042000889778,1.31759989261627,1.95809006690979,-0.19310936331749,0.200926557183266,0.665377557277679,0.323892414569855,0.900132238864899,-0.0651356428861618,-0.0570429489016533
"61",102.721138000488,2.31063318252563,-0.00264488207176328,-0.111637771129608,0.000230823323363438,-0.0115993255749345,10.4618186950684,-0.431795001029968,120.258415222168,-172.215438842773,1.59537720680237,0.319504052400589,2.11290788650513,0.769396364688873,3.45176887512207,749.574890136719,749.5107421875,5.81406164169312,0.681616425514221,532.962341308594,526.083618164062,796.521118164062,904.127502441406,1061.24560546875,1189.1767578125,1647.53039550781,2995.84301757812,0.0873129293322563,0.0914394482970238,0.45398685336113,0.345164835453033,0.200840666890144,0.136171266436577,1.31526100635529,2.26039004325867,-0.181880861520767,0.290372878313065,0.549937009811401,0.386582285165787,1.01305603981018,-0.0568473674356937,-0.0632733628153801
"62",104.409126281738,1.56072330474854,-0.00338315777480602,-0.0245452634990215,0.000242778027313761,-0.0044075776822865,10.7738227844238,0.0866796523332596,455.645446777344,394.395355224609,2.25750470161438,0.910268843173981,1.91445469856262,0.76946896314621,3.42315435409546,636.438232421875,636.334533691406,7.50205612182617,0.8145791888237,449.906982421875,533.707153320312,802.778564453125,891.319702148438,1013.69543457031,1024.12817382812,1633.66442871094,3438.85815429688,0.0816385000944138,0.0842245519161224,0.418152302503586,0.363926500082016,0.217913031578064,0.0693351030349731,1.14898920059204,1.91885936260223,-0.0961160883307457,0.355876207351685,0.475058764219284,0.314807265996933,0.842968940734863,-0.00511952443048358,-0.0522641539573669
"63",104.938217163086,1.72344529628754,-0.000885301269590855,-0.26566669344902,0.00038755833520554,-0.00837335549294949,13.7208375930786,-0.130239561200142,32.2224349975586,94.1398849487305,2.51937222480774,0.221443548798561,2.03590154647827,0.769393503665924,2.09229373931885,19.6721076965332,19.6709804534912,0.102820351719856,0.845422446727753,407.547210693359,432.623687744141,706.031127929688,852.593872070312,885.726013183594,878.149963378906,1419.71069335938,3048.25244140625,0.0721122473478317,0.0749494731426239,0.405914306640625,0.394101321697235,0.199975118041039,0.0147658726200461,1.02996242046356,2.02977705001831,-0.0196868479251862,0.364492297172546,0.465744256973267,0.339893072843552,0.942014515399933,0.00429509021341801,-0.0940327569842339
"64",105.775169372559,1.74076151847839,0.00169998384080827,0.160458967089653,0.000519003078807145,0.00435509579256177,10.5645303726196,0.184985741972923,7.84127616882324,-14.0519952774048,1.09962856769562,4.92102193832397,2.06294322013855,0.769342005252838,8.50057792663574,363.112457275391,363.098846435547,1.79656600952148,0.823328614234924,602.017211914062,749.461669921875,956.596313476562,1106.77307128906,1383.02746582031,1601.00634765625,1768.46862792969,2692.7724609375,0.115241371095181,0.120414018630981,0.463085174560547,0.32013002038002,0.21677902340889,0.182522788643837,1.44654035568237,2.13617992401123,-0.252375155687332,0.20718489587307,0.656743943691254,0.362285733222961,0.803255438804626,-0.0730481520295143,-0.0727819427847862
"66",104.303237915039,1.3586608171463,0.00253439205698669,0.0715110674500465,0.000242427748162299,0.00784447975456715,9.80827331542969,0.870650172233582,7.23127365112305,5.20599126815796,1.87372994422913,1.65855574607849,1.91150844097137,0.769484579563141,10.0109081268311,331.479400634766,331.268920898438,7.11160612106323,0.840915620326996,876.881469726562,1087.7958984375,1424.44079589844,1597.7900390625,1823.70678710938,2045.181640625,2202.29150390625,3326.62036132812,0.15769225358963,0.162470519542694,0.432313144207001,0.337742924690247,0.229939699172974,0.122809179127216,1.2799985408783,1.88009798526764,-0.175091609358788,0.203354090452194,0.662018716335297,0.305582374334335,0.806101024150848,-0.0572449378669262,-0.0573578514158726
"67",104.043037414551,2.69407558441162,-0.00465735653415322,-0.064422033727169,0.000294220633804798,-0.0130292447283864,8.62586975097656,-0.444982558488846,221.584442138672,84.4177703857422,1.58477330207825,0.215436309576035,2.12063932418823,0.769187867641449,5.82451343536377,1131.50769042969,1131.42199707031,7.13596105575562,0.719476640224457,454.572143554688,485.789215087891,725.934265136719,816.740234375,852.069519042969,855.178955078125,1452.37768554688,3120.64672851562,0.0719236135482788,0.0738102719187737,0.396332979202271,0.378518551588058,0.225139185786247,0.0229906383901834,1.0470507144928,1.76035475730896,-0.0324065648019314,0.364805698394775,0.465407699346542,0.27546289563179,0.935720205307007,-0.00182130362372845,-0.0588623061776161
"68",105.964294433594,1.8852756023407,-0.00226284447126091,-0.12129008024931,0.000333141797455028,-0.0072502619586885,8.3555908203125,0.316549003124237,73.4303512573242,-86.4690475463867,1.90624141693115,0.293413281440735,2.09087729454041,0.769298791885376,8.41234588623047,1002.86682128906,1002.73376464844,9.05721950531006,0.680333137512207,617.665344238281,763.648315429688,1028.724609375,1210.20043945312,1479.76342773438,1676.44580078125,1898.99133300781,2689.06274414062,0.121676482260227,0.127255842089653,0.459260642528534,0.331533193588257,0.209200695157051,0.161517456173897,1.38525152206421,2.19528269767761,-0.219615459442139,0.172201484441757,0.706188142299652,0.374081373214722,0.808824241161346,-0.0623158141970634,-0.0810545310378075
"69",106.245330810547,1.98438429832458,0.00333341094665229,-0.0627643242478371,0.000472202489618212,0.00304651050828397,9.33450412750244,0.176157414913177,55.1691207885742,-35.5224838256836,1.7687155008316,0.698767423629761,2.09322381019592,0.769258737564087,8.69601917266846,870.287536621094,870.154602050781,9.33825778961182,0.839221298694611,714.301025390625,812.797119140625,1055.296875,1233.60925292969,1487.26806640625,1608.1923828125,1845.08898925781,2601.81787109375,0.121819958090782,0.126078203320503,0.440043807029724,0.337547987699509,0.222402706742287,0.131811380386353,1.30363750457764,1.9785658121109,-0.184613332152367,0.170169338583946,0.709151029586792,0.328540027141571,0.878807544708252,-0.0390649251639843,-0.077902540564537
"71",106.026260375977,0.964372098445892,-0.000413263158407062,-0.0291098188608885,8.87762143975124e-05,-0.000335262448061258,11.6479139328003,-0.240679502487183,15.3139553070068,-15.4921522140503,2.4446907043457,2.1286735534668,2.04102373123169,0.769465804100037,9.41971111297607,142.031433105469,142.019424438477,1.12154221534729,0.851619064807892,699.802062988281,752.364013671875,984.600830078125,1076.7529296875,1314.24096679688,1464.76306152344,1647.36389160156,2412.62084960938,0.10979600250721,0.113592535257339,0.444689601659775,0.326893031597137,0.228411316871643,0.152668178081512,1.36033940315247,1.9468549489975,-0.216866970062256,0.188487187027931,0.682808101177216,0.321314841508865,0.93012523651123,-0.0541638471186161,-0.0447044335305691
"72",106.425552368164,1.78007781505585,-0.00372368562966585,-0.127248913049698,0.000374583556549624,-0.0140166077762842,11.9057025909424,-0.19354335963726,60.480842590332,-25.893798828125,2.777508020401,0.307468712329865,2.08070659637451,0.769280791282654,12.4383172988892,265.750732421875,265.738006591797,1.52079582214355,0.693693459033966,640.159301757812,766.699157714844,1009.72454833984,1163.15539550781,1457.34069824219,1684.30603027344,1859.76733398438,2561.21557617188,0.120472021400928,0.126196205615997,0.466027081012726,0.32183101773262,0.212136372923851,0.183022245764732,1.44803655147552,2.1967990398407,-0.250460207462311,0.158663049340248,0.726123988628387,0.37437829375267,0.834944128990173,-0.072243832051754,-0.0706114247441292
"73",106.254295349121,3.72295570373535,-0.00425858469679952,0.0079143512994051,0.000183437296072952,-0.0062293647788465,8.0225887298584,-0.103478021919727,28.3110103607178,-18.1180076599121,0.794549107551575,0.370662331581116,2.20917463302612,0.768665313720703,14.1227216720581,472.448577880859,472.319030761719,7.35235643386841,0.532910108566284,584.717346191406,668.671203613281,962.210754394531,1126.87255859375,1429.71496582031,1658.73791503906,1828.84033203125,2717.21044921875,0.115142725408077,0.1220433562994,0.480194866657257,0.326222985982895,0.193576380610466,0.19093245267868,1.4719705581665,2.48061084747314,-0.251241415739059,0.195415362715721,0.673055589199066,0.425392538309097,0.874433636665344,-0.0741543471813202,-0.0788197442889214
"75",108.304359436035,1.36156988143921,0.0053447000682354,-0.090517669916153,0.00038009523996152,0.0110154924914241,8.43407726287842,0.628120839595795,5.65244007110596,65.9204330444336,0.761838614940643,3.74181795120239,2.02965569496155,0.76925265789032,12.1088972091675,1182.09790039062,1181.92858886719,11.3976745605469,0.725712060928345,848.754150390625,889.079162597656,1119.45837402344,1298.15441894531,1533.69458007812,1711.67700195312,1912.5654296875,2806.13842773438,0.129963681101799,0.134232446551323,0.439011931419373,0.33295139670372,0.228031545877457,0.137390151619911,1.31853640079498,1.9252028465271,-0.194987714290619,0.189367920160294,0.681562483310699,0.316290587186813,0.954633355140686,-0.0548417568206787,-0.0739139467477798
"77",107.129768371582,1.0669994354248,0.00207529403269291,0.741414725780487,0.000257711944868788,0.00585209298878908,13.5106496810913,0.123508438467979,15.179407119751,5.67498779296875,3.95802569389343,4.61448431015015,1.99246048927307,0.769379019737244,12.8121995925903,1270.71228027344,1269.89111328125,23.1901664733887,0.760443389415741,690.540344238281,824.476257324219,1055.1787109375,1195.11401367188,1399.21850585938,1541.86682128906,1702.47387695312,2596.80419921875,0.118715234100819,0.122275806963444,0.432929039001465,0.335566937923431,0.231498405337334,0.126691251993179,1.29013121128082,1.87009406089783,-0.181307271122932,0.208018243312836,0.655600965023041,0.303162932395935,0.837540149688721,-0.0485017634928226,-0.062185101211071
"78",108.570732116699,1.55389440059662,-0.00242132460698485,-0.0483176410198212,0.000129447958897799,-0.00695107877254486,8.84887027740479,0.72677606344223,67.4419326782227,-405.080810546875,2.77869057655334,0.286171019077301,2.07296586036682,0.769213974475861,15.7592487335205,294.977630615234,294.925140380859,3.66601657867432,0.444010853767395,752.280090332031,843.342529296875,1141.92028808594,1275.18859863281,1476.89880371094,1701.23889160156,1863.85583496094,2804.07543945312,0.127325668931007,0.13205486536026,0.445374965667725,0.333837360143661,0.220782428979874,0.143141016364098,1.3340972661972,2.01723337173462,-0.199733391404152,0.201420620083809,0.664692938327789,0.337145030498505,0.892011404037476,-0.0705883130431175,-0.055135190486908
"79",109.598831176758,1.75338506698608,0.0024051305372268,0.252526044845581,0.000714297289960086,0.015293849632144,8.66500854492188,1.7004805803299,4.57663297653198,-1.94419658184052,0.4816814661026,3.88128423690796,1.92004776000977,0.7690669298172,18.6785736083984,458.034393310547,457.974700927734,4.69819831848145,0.641737878322601,446.282623291016,517.050598144531,739.380249023438,771.760681152344,812.585571289062,877.580688476562,1346.86755371094,2703.99365234375,0.0722130686044693,0.0737812891602516,0.405084848403931,0.3562391102314,0.238666787743568,0.06415855884552,1.13710033893585,1.69724917411804,-0.0934557393193245,0.335020810365677,0.498101234436035,0.2585109770298,0.863114714622498,-0.0384546369314194,-0.0214276630431414
"80",111.422691345215,1.30848920345306,-0.00220327987335622,-0.179085433483124,0.00040003500180319,-0.010970002040267,8.6495532989502,3.75786900520325,45.9147071838379,377.169769287109,1.38660681247711,2.96642780303955,2.04087018966675,0.769060909748077,22.2482585906982,509.018859863281,508.56494140625,9.46648120880127,0.685562133789062,433.941650390625,507.639282226562,686.022705078125,756.83642578125,777.68017578125,808.115234375,1244.51342773438,2584.974609375,0.0690863654017448,0.0703218579292297,0.389902025461197,0.365160882472992,0.244927436113358,0.0327668152749538,1.06774008274078,1.59187698364258,-0.0484987460076809,0.350035727024078,0.481439381837845,0.228366062045097,0.854806005954742,-0.0191921778023243,-0.0490784086287022
